n_repeats,n_split,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
5,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.16075966684879034
6,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.04636328602561811
6,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.07403311205181223
6,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.2639191146306677
6,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07939319556966264
6,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.13347133170418507
7,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.11710935803870204
7,1,0.014986969165105996,0.019482689888953585,0.024239879872326103,0.07946442450185151
7,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.2988561473839957
7,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07985648557181076
7,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.05925475240108874
8,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.08156714463953768
8,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.07592254517737014
8,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.43992424396013957
8,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.06509481384452438
8,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.06661210874823753
9,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.2282428961704839
9,1,0.01482480458418036,0.019482689888953585,0.024239879872326103,0.06091940933594056
9,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.10458310946330907
9,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.07134707050243341
9,4,0.016858265724051337,0.02100089463342104,0.022153257328061154,0.10243011398280708
10,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.0986766021341241
10,1,0.014824804584180357,0.019482689888953585,0.024239879872326103,0.043317197068172414
10,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.5732239701225803
10,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.06979915786014726
10,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.09215918699402394
11,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.0707508065751497
11,1,0.014881172869821678,0.019482689888953585,0.024239879872326103,0.06555269401139395
11,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.6071263035414978
11,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07010792769380152
11,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.06036272176600997
12,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.17402037317087127
12,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.3606324766863345
12,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.6720249084319019
12,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.08263311703076476
12,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.04745052951424876
13,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.10160158037292605
13,1,0.014986969165105996,0.019482689888953585,0.024239879872326103,0.07772035540672347
13,2,0.018474802344728907,0.021725332184463136,0.022634895252244477,0.172989883503563
13,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07358442027148236
13,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.08743556772993002
14,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.12496246383931134
14,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.04146938058821046
14,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,25.387443844238096
14,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.05677032203247883
14,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.12463479865308724
15,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.055976600675551186
15,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.06522151204695492
15,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.07645129964420118
15,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09798630848733553
15,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.07940278081919123
16,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.06082785818003825
16,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,9.537316145780139
16,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.39372514643060613
16,3,0.023299939546468765,0.024439586159174725,0.02432325357739105,0.06471565716321886
16,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.07973445744982642
17,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.08362251927189433
17,1,0.01482480458418036,0.019482689888953585,0.024239879872326103,0.06321620836263626
17,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.43801910170294533
17,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.05886799961998025
17,4,0.016854357276020023,0.02100089463342104,0.022153257328061154,0.0732408464237199
18,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.060485718123261464
18,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.07012230487162253
18,2,0.018474802344728897,0.021725332184463136,0.022634895252244477,0.1962250499720437
18,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10110468001644721
18,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.0507466386026495
19,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.5298299824630456
19,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.05182176111595019
