n_repeats,indeks,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
1,3,0.005557934012299369,0.020029771945555733,0.0039184368972396974,0.001806839176621713
1,4,0.013416976901811557,0.04338136625138295,0.028170004311541236,23.873657466616173
1,5,0.017289858873362953,0.006575660661541069,0.002219709930595839,0.006953542542976226
1,6,0.03567486736031065,0.07638375574224837,0.06408708884633503,49.31239446054007
1,7,0.0003989172293636764,0.0017208881854723873,0.0027341114933594423,0.017697949701385676
1,8,0.003981160940636071,0.0010355322697750981,0.011504153790039086,0.0020466268253910794
1,9,0.004144452859324461,0.0005517307792037489,0.005197050640302054,0.11649102354225706
1,10,0.11584492313689115,0.01379615780017124,0.04724175270296051,0.043266274507221224
1,11,0.0008107940849333769,0.0035401655127165216,0.0009936137572580854,1.810750515194026
1,12,0.0005447159783671616,0.0008985141648064108,1.4049391875187867e-05,0.09755963418367747
1,13,0.003456401209224857,0.0041030815308609764,0.0012060667699289804,0.011110900040940027
1,14,0.010012427377220754,0.006141916368516137,5.472179721956813e-05,8.584310467319941
1,15,0.001014858538795264,7.920343876122022e-05,0.0015871958058519065,0.13691093247321529
1,16,0.028390468794428445,0.03389079930839086,0.05250161515450206,0.0009273654440380527
1,17,0.04160309764766561,0.10604148925011496,0.12209142993697475,0.07596575871257547
1,18,0.005521313326175118,0.0030376575825885135,6.760136874373913e-07,0.00315753780153175
1,19,0.0014821170143324923,3.814628159794789e-05,0.002636345021341519,0.2717105735260446
1,20,0.006324742468639114,0.0148647498061274,0.002019093661809224,0.005120680223535678
1,21,0.014404381710014524,0.007689773242582185,0.026723412891078786,0.020181052144671405
1,22,0.0002585527710289704,0.0020630466579085074,0.00040405946998359535,1.129939751570272
1,23,0.019909550932389313,0.04903186532073098,0.04510729725942047,3.9936446920836963
1,24,0.2475923156549955,0.2406123541243419,0.24366600583334938,0.18403793417551909
1,25,0.012994092030258777,0.042988491542398664,0.031304371336200607,0.10528907914149631
1,26,0.00031762306410211604,0.001647794333337059,0.020986530966244747,7.2669863480821055
1,27,0.07737310557253844,0.05575618776019816,0.031381556630416044,1.351056649452617
1,28,0.01072584883384834,0.000631222445139099,0.00023412394851444102,0.4534760537142218
1,29,0.0487600737173981,0.00011972363643650672,0.0024443847163908763,0.0033984464150380272
1,30,0.003230507228753984,0.0005570549007083248,1.8769594080181813e-05,0.045996119590432274
1,31,0.0003845943391994266,0.0029618457118096835,0.00024301686837601457,0.12392911213268902
1,32,0.00020275929079169932,0.0021811795239824647,0.002799419395626168,0.3032608596731851
1,33,0.0002505816931514239,0.007001140959872352,0.005166769125559936,0.016775731349384846
1,34,0.06129103396244846,0.007344857637584666,0.014384745176568825,0.004178102854524702
1,35,0.016225709499727632,0.0036468575639366538,0.006433978377039052,0.7693063967156097
1,36,0.00011908108613405609,0.006392583127726364,0.00012488652369252755,0.01850921312889211
1,37,5.347508898698824e-07,0.0008277304580873072,0.001495450158832372,0.011003407058198595
1,38,0.002218208095873616,0.00191084890196511,0.0007996235447311026,0.10255808652989616
1,39,0.0005279149743494522,4.897308119089302e-05,4.2242709423519664e-05,0.301340727064385
1,40,0.0019359703128624453,0.010530678076744812,0.006811675171449756,6.409519965262377
1,41,0.004736430504785123,0.06141813914439934,0.03275135162562492,0.0005042496851231064
1,42,0.0010016671206998073,0.001211578187563926,0.0006650886092186905,0.008401065897816914
1,43,0.06127883689285913,0.07714704638125998,0.06752296903672547,0.07390017403718564
1,44,0.0017298331372420032,0.017415687851403565,0.004516081003119998,0.0644561530526875
1,45,0.00013377048588203284,0.010940906389989503,0.0012673701993506533,0.8691544509863677
1,46,0.0012043531940206737,0.0028312990990307122,0.003369322081303871,0.4879328700339499
1,47,0.047322483171943375,0.007769712610740469,0.00610682728633592,5.694754390175255e-07
1,48,0.0032215202185209547,0.0015201004993337518,0.0008022217159890506,7.309109121516729
1,49,0.0029788653852829824,0.031088405748334418,0.03113677465242727,0.05232669659750734
1,50,0.0004029660017357848,0.001089327696412041,0.008564160760482276,0.0005675748554887425
1,51,0.0012337128828471197,0.0001895343728841964,0.002112028636989812,0.09388758168934223
1,52,0.04722615657113557,0.007269916296676159,0.009567386261492066,0.12010166389602482
1,53,0.01690035865911179,0.01653985378122948,0.0012983454170479487,0.03770229147355356
1,54,0.00012747196772401088,0.014014518903696344,0.014579321094756424,12.13829380929339
1,55,0.006069320086449558,0.005545873718416611,0.014234182414827212,0.36444426429069143
1,56,0.25008710204815626,0.3690701030567097,0.3185974994569645,0.5257749102013132
1,57,0.0016580669014768055,0.00817605179523427,0.005602142478902178,744.8015662993523
1,58,0.023944953867336978,0.0002458892755001408,0.0011900721512049994,0.0012666101002707928
1,59,0.0064045373182524705,0.036425764930266114,0.027679361777001286,0.16679145002711535
1,60,0.009946667107591506,0.10462104006512364,0.09117051585338362,0.5913770729435217
1,61,0.06710673004395751,0.08303994945914556,0.13178830930879204,0.029340802118019524
1,62,0.026757071755135024,0.035028824090571,0.012431819227458901,0.031776318891525136
1,63,0.00029822032452604934,9.443670582818514e-05,0.0043834081902786965,0.023258917617733545
1,64,0.00015077891332599124,0.005060838782893828,0.004028963665855299,13.372924868015216
