DecisionTreeRegressor,HistGradientBoostingRegressor,KNeighborsRegressor,LinearRegression,RandomForestRegressor,MLPRegressor
1962.0887567141028,1137.676716196197,1553.0954502688173,3895.0384623878203,1032.4211493996422,1666.610123013543
1.3681827720156978,0.8083092626393824,0.4152759072814906,1.3490368166623512,0.7854251301344085,1.9000387284699984
